timestamp_ns,symbol,bid_price,ask_price,bid_size,ask_size
1776259809280000000,SPY_DEMO_SYNTHETIC,500.003550,500.113550,12.000000,12.000000
1776259809290000000,SPY_DEMO_SYNTHETIC,500.003565,500.113565,13.000000,13.000000
1776259809300000000,SPY_DEMO_SYNTHETIC,500.003578,500.113578,14.000000,14.000000
1776259809310000000,SPY_DEMO_SYNTHETIC,500.003590,500.113590,15.000000,15.000000
1776259809320000000,SPY_DEMO_SYNTHETIC,500.003601,500.113601,12.000000,12.000000
1776259809330000000,SPY_DEMO_SYNTHETIC,500.003610,500.113610,13.000000,13.000000
1776259809340000000,SPY_DEMO_SYNTHETIC,500.003618,500.113618,14.000000,14.000000
1776259809350000000,SPY_DEMO_SYNTHETIC,500.003624,500.113624,15.000000,15.000000
1776259809360000000,SPY_DEMO_SYNTHETIC,500.003629,500.113629,12.000000,12.000000
1776259809370000000,SPY_DEMO_SYNTHETIC,500.003633,500.113633,13.000000,13.000000
1776259809380000000,SPY_DEMO_SYNTHETIC,500.003635,500.113635,14.000000,14.000000
1776259809390000000,SPY_DEMO_SYNTHETIC,500.003636,500.113636,15.000000,15.000000
1776259809400000000,SPY_DEMO_SYNTHETIC,500.003635,500.113635,12.000000,12.000000
1776259809410000000,SPY_DEMO_SYNTHETIC,500.003632,500.113632,13.000000,13.000000
1776259809420000000,SPY_DEMO_SYNTHETIC,500.003628,500.113628,14.000000,14.000000
1776259809430000000,SPY_DEMO_SYNTHETIC,500.003622,500.113622,15.000000,15.000000
1776259809440000000,SPY_DEMO_SYNTHETIC,500.003615,500.113615,12.000000,12.000000
1776259809450000000,SPY_DEMO_SYNTHETIC,500.003607,500.113607,13.000000,13.000000
1776259809460000000,SPY_DEMO_SYNTHETIC,500.003597,500.113597,14.000000,14.000000
1776259809470000000,SPY_DEMO_SYNTHETIC,500.003586,500.113586,15.000000,15.000000
1776259809480000000,SPY_DEMO_SYNTHETIC,500.003574,500.113574,12.000000,12.000000
1776259809490000000,SPY_DEMO_SYNTHETIC,500.003560,500.113560,13.000000,13.000000
1776259809500000000,SPY_DEMO_SYNTHETIC,500.003546,500.113546,14.000000,14.000000
1776259809510000000,SPY_DEMO_SYNTHETIC,500.003530,500.113530,15.000000,15.000000
1776259809520000000,SPY_DEMO_SYNTHETIC,500.003513,500.113513,12.000000,12.000000
1776259809530000000,SPY_DEMO_SYNTHETIC,500.003496,500.113496,13.000000,13.000000
1776259809540000000,SPY_DEMO_SYNTHETIC,500.003478,500.113478,14.000000,14.000000
1776259809550000000,SPY_DEMO_SYNTHETIC,500.003459,500.113459,15.000000,15.000000
1776259809560000000,SPY_DEMO_SYNTHETIC,500.003440,500.113440,12.000000,12.000000
1776259809570000000,SPY_DEMO_SYNTHETIC,500.003421,500.113421,13.000000,13.000000
1776259809580000000,SPY_DEMO_SYNTHETIC,500.003401,500.113401,14.000000,14.000000
1776259809590000000,SPY_DEMO_SYNTHETIC,500.003381,500.113381,15.000000,15.000000
1776259809600000000,SPY_DEMO_SYNTHETIC,500.003577,500.113577,25.000000,5.000000
1776259809610000000,SPY_DEMO_SYNTHETIC,500.003776,500.113776,26.000000,6.000000
1776259809620000000,SPY_DEMO_SYNTHETIC,500.003978,500.113978,27.000000,7.000000
1776259809630000000,SPY_DEMO_SYNTHETIC,500.004183,500.114183,28.000000,5.000000
1776259809640000000,SPY_DEMO_SYNTHETIC,500.004391,500.114391,29.000000,6.000000
1776259809650000000,SPY_DEMO_SYNTHETIC,500.004601,500.114601,30.000000,7.000000
1776259809660000000,SPY_DEMO_SYNTHETIC,500.004815,500.114815,24.000000,5.000000
1776259809670000000,SPY_DEMO_SYNTHETIC,500.005031,500.115031,25.000000,6.000000
1776259809680000000,SPY_DEMO_SYNTHETIC,500.005250,500.115250,26.000000,7.000000
1776259809690000000,SPY_DEMO_SYNTHETIC,500.005472,500.115472,27.000000,5.000000
1776259809700000000,SPY_DEMO_SYNTHETIC,500.005697,500.115697,28.000000,6.000000
1776259809710000000,SPY_DEMO_SYNTHETIC,500.005924,500.115924,29.000000,7.000000
1776259809720000000,SPY_DEMO_SYNTHETIC,500.006153,500.116153,30.000000,5.000000
1776259809730000000,SPY_DEMO_SYNTHETIC,500.006385,500.116385,24.000000,6.000000
1776259809740000000,SPY_DEMO_SYNTHETIC,500.006619,500.116619,25.000000,7.000000
1776259809750000000,SPY_DEMO_SYNTHETIC,500.006855,500.116855,26.000000,5.000000
1776259809760000000,SPY_DEMO_SYNTHETIC,500.007093,500.117093,27.000000,6.000000
1776259809770000000,SPY_DEMO_SYNTHETIC,500.007332,500.117332,28.000000,7.000000
1776259809780000000,SPY_DEMO_SYNTHETIC,500.007574,500.117574,29.000000,5.000000
1776259809790000000,SPY_DEMO_SYNTHETIC,500.007817,500.117817,30.000000,6.000000
1776259809800000000,SPY_DEMO_SYNTHETIC,500.008062,500.118062,24.000000,7.000000
1776259809810000000,SPY_DEMO_SYNTHETIC,500.008307,500.118307,25.000000,5.000000
1776259809820000000,SPY_DEMO_SYNTHETIC,500.008554,500.118554,26.000000,6.000000
1776259809830000000,SPY_DEMO_SYNTHETIC,500.008802,500.118802,27.000000,7.000000
1776259809840000000,SPY_DEMO_SYNTHETIC,500.009051,500.119051,28.000000,5.000000
1776259809850000000,SPY_DEMO_SYNTHETIC,500.009300,500.119300,29.000000,6.000000
1776259809860000000,SPY_DEMO_SYNTHETIC,500.009549,500.119549,30.000000,7.000000
1776259809870000000,SPY_DEMO_SYNTHETIC,500.009799,500.119799,24.000000,5.000000
1776259809880000000,SPY_DEMO_SYNTHETIC,500.010049,500.120049,25.000000,6.000000
1776259809890000000,SPY_DEMO_SYNTHETIC,500.010299,500.120299,26.000000,7.000000
1776259809900000000,SPY_DEMO_SYNTHETIC,500.010549,500.120549,27.000000,5.000000
1776259809910000000,SPY_DEMO_SYNTHETIC,500.010798,500.120798,28.000000,6.000000
1776259809920000000,SPY_DEMO_SYNTHETIC,500.011047,500.121047,29.000000,7.000000
1776259809930000000,SPY_DEMO_SYNTHETIC,500.011295,500.121295,30.000000,5.000000
1776259809940000000,SPY_DEMO_SYNTHETIC,500.011542,500.121542,24.000000,6.000000
1776259809950000000,SPY_DEMO_SYNTHETIC,500.011788,500.121788,25.000000,7.000000
1776259809960000000,SPY_DEMO_SYNTHETIC,500.012032,500.122032,26.000000,5.000000
1776259809970000000,SPY_DEMO_SYNTHETIC,500.012275,500.122275,27.000000,6.000000
1776259809980000000,SPY_DEMO_SYNTHETIC,500.012517,500.122517,28.000000,7.000000
1776259809990000000,SPY_DEMO_SYNTHETIC,500.012757,500.122757,29.000000,5.000000
1776259810000000000,SPY_DEMO_SYNTHETIC,500.012995,500.122995,30.000000,6.000000
1776259810010000000,SPY_DEMO_SYNTHETIC,500.013231,500.123231,24.000000,7.000000
1776259810020000000,SPY_DEMO_SYNTHETIC,500.013465,500.123465,25.000000,5.000000
1776259810030000000,SPY_DEMO_SYNTHETIC,500.013697,500.123697,26.000000,6.000000
1776259810040000000,SPY_DEMO_SYNTHETIC,500.013927,500.123927,27.000000,7.000000
1776259810050000000,SPY_DEMO_SYNTHETIC,500.014154,500.124154,28.000000,5.000000
1776259810060000000,SPY_DEMO_SYNTHETIC,500.014378,500.124378,29.000000,6.000000
1776259810070000000,SPY_DEMO_SYNTHETIC,500.014600,500.124600,30.000000,7.000000
1776259810080000000,SPY_DEMO_SYNTHETIC,500.014820,500.124820,24.000000,5.000000
1776259810090000000,SPY_DEMO_SYNTHETIC,500.015036,500.125036,25.000000,6.000000
1776259810100000000,SPY_DEMO_SYNTHETIC,500.015250,500.125250,26.000000,7.000000
1776259810110000000,SPY_DEMO_SYNTHETIC,500.015461,500.125461,27.000000,5.000000
1776259810120000000,SPY_DEMO_SYNTHETIC,500.015669,500.125669,28.000000,6.000000
1776259810130000000,SPY_DEMO_SYNTHETIC,500.015874,500.125874,29.000000,7.000000
1776259810140000000,SPY_DEMO_SYNTHETIC,500.016076,500.126076,30.000000,5.000000
1776259810150000000,SPY_DEMO_SYNTHETIC,500.016275,500.126275,24.000000,6.000000
1776259810160000000,SPY_DEMO_SYNTHETIC,500.016471,500.126471,25.000000,7.000000
1776259810170000000,SPY_DEMO_SYNTHETIC,500.016665,500.126665,26.000000,5.000000
1776259810180000000,SPY_DEMO_SYNTHETIC,500.016855,500.126855,27.000000,6.000000
1776259810190000000,SPY_DEMO_SYNTHETIC,500.017043,500.127043,28.000000,7.000000
1776259810200000000,SPY_DEMO_SYNTHETIC,500.017228,500.127228,29.000000,5.000000
1776259810210000000,SPY_DEMO_SYNTHETIC,500.017410,500.127410,30.000000,6.000000
1776259810220000000,SPY_DEMO_SYNTHETIC,500.017589,500.127589,24.000000,7.000000
1776259810230000000,SPY_DEMO_SYNTHETIC,500.017766,500.127766,25.000000,5.000000
1776259810240000000,SPY_DEMO_SYNTHETIC,500.017940,500.127940,26.000000,6.000000
1776259810250000000,SPY_DEMO_SYNTHETIC,500.018111,500.128111,27.000000,7.000000
1776259810260000000,SPY_DEMO_SYNTHETIC,500.018280,500.128280,28.000000,5.000000
1776259810270000000,SPY_DEMO_SYNTHETIC,500.018447,500.128447,29.000000,6.000000
1776259810280000000,SPY_DEMO_SYNTHETIC,500.018612,500.128612,30.000000,7.000000
1776259810290000000,SPY_DEMO_SYNTHETIC,500.018775,500.128775,24.000000,5.000000
1776259810300000000,SPY_DEMO_SYNTHETIC,500.018936,500.128936,25.000000,6.000000
1776259810310000000,SPY_DEMO_SYNTHETIC,500.019095,500.129095,26.000000,7.000000
1776259810320000000,SPY_DEMO_SYNTHETIC,500.019253,500.129253,27.000000,5.000000
1776259810330000000,SPY_DEMO_SYNTHETIC,500.019409,500.129409,28.000000,6.000000
1776259810340000000,SPY_DEMO_SYNTHETIC,500.019563,500.129563,29.000000,7.000000
1776259810350000000,SPY_DEMO_SYNTHETIC,500.019717,500.129717,30.000000,5.000000
1776259810360000000,SPY_DEMO_SYNTHETIC,500.019869,500.129869,24.000000,6.000000
1776259810370000000,SPY_DEMO_SYNTHETIC,500.020021,500.130021,25.000000,7.000000
1776259810380000000,SPY_DEMO_SYNTHETIC,500.020172,500.130172,26.000000,5.000000
1776259810390000000,SPY_DEMO_SYNTHETIC,500.020323,500.130323,27.000000,6.000000
1776259810400000000,SPY_DEMO_SYNTHETIC,500.020473,500.130473,28.000000,7.000000
1776259810410000000,SPY_DEMO_SYNTHETIC,500.020623,500.130623,29.000000,5.000000
1776259810420000000,SPY_DEMO_SYNTHETIC,500.020773,500.130773,30.000000,6.000000
1776259810430000000,SPY_DEMO_SYNTHETIC,500.020923,500.130923,24.000000,7.000000
1776259810440000000,SPY_DEMO_SYNTHETIC,500.021074,500.131074,25.000000,5.000000
1776259810450000000,SPY_DEMO_SYNTHETIC,500.021225,500.131225,26.000000,6.000000
1776259810460000000,SPY_DEMO_SYNTHETIC,500.021377,500.131377,27.000000,7.000000
1776259810470000000,SPY_DEMO_SYNTHETIC,500.021529,500.131529,28.000000,5.000000
1776259810480000000,SPY_DEMO_SYNTHETIC,500.021683,500.131683,29.000000,6.000000
1776259810490000000,SPY_DEMO_SYNTHETIC,500.021838,500.131838,30.000000,7.000000
1776259810500000000,SPY_DEMO_SYNTHETIC,500.021994,500.131994,24.000000,5.000000
1776259810510000000,SPY_DEMO_SYNTHETIC,500.022152,500.132152,25.000000,6.000000
1776259810520000000,SPY_DEMO_SYNTHETIC,500.022311,500.132311,26.000000,7.000000
1776259810530000000,SPY_DEMO_SYNTHETIC,500.022472,500.132472,27.000000,5.000000
1776259810540000000,SPY_DEMO_SYNTHETIC,500.022635,500.132635,28.000000,6.000000
1776259810550000000,SPY_DEMO_SYNTHETIC,500.022800,500.132800,29.000000,7.000000
1776259810560000000,SPY_DEMO_SYNTHETIC,500.022967,500.132967,30.000000,5.000000
1776259810570000000,SPY_DEMO_SYNTHETIC,500.023137,500.133137,24.000000,6.000000
1776259810580000000,SPY_DEMO_SYNTHETIC,500.023309,500.133309,25.000000,7.000000
1776259810590000000,SPY_DEMO_SYNTHETIC,500.023483,500.133483,26.000000,5.000000
1776259810600000000,SPY_DEMO_SYNTHETIC,500.023660,500.133660,27.000000,6.000000
1776259810610000000,SPY_DEMO_SYNTHETIC,500.023840,500.133840,28.000000,7.000000
1776259810620000000,SPY_DEMO_SYNTHETIC,500.024022,500.134022,29.000000,5.000000
1776259810630000000,SPY_DEMO_SYNTHETIC,500.024207,500.134207,30.000000,6.000000
1776259810640000000,SPY_DEMO_SYNTHETIC,500.024395,500.134395,24.000000,7.000000
1776259810650000000,SPY_DEMO_SYNTHETIC,500.024586,500.134586,25.000000,5.000000
1776259810660000000,SPY_DEMO_SYNTHETIC,500.024780,500.134780,26.000000,6.000000
1776259810670000000,SPY_DEMO_SYNTHETIC,500.024976,500.134976,27.000000,7.000000
1776259810680000000,SPY_DEMO_SYNTHETIC,500.025176,500.135176,28.000000,5.000000
1776259810690000000,SPY_DEMO_SYNTHETIC,500.025379,500.135379,29.000000,6.000000
1776259810700000000,SPY_DEMO_SYNTHETIC,500.025584,500.135584,30.000000,7.000000
1776259810710000000,SPY_DEMO_SYNTHETIC,500.025792,500.135792,24.000000,5.000000
1776259810720000000,SPY_DEMO_SYNTHETIC,500.026004,500.136004,25.000000,6.000000
1776259810730000000,SPY_DEMO_SYNTHETIC,500.026218,500.136218,26.000000,7.000000
1776259810740000000,SPY_DEMO_SYNTHETIC,500.026435,500.136435,27.000000,5.000000
1776259810750000000,SPY_DEMO_SYNTHETIC,500.026654,500.136654,28.000000,6.000000
1776259810760000000,SPY_DEMO_SYNTHETIC,500.026877,500.136877,29.000000,7.000000
1776259810770000000,SPY_DEMO_SYNTHETIC,500.027101,500.137101,30.000000,5.000000
1776259810780000000,SPY_DEMO_SYNTHETIC,500.027329,500.137329,24.000000,6.000000
1776259810790000000,SPY_DEMO_SYNTHETIC,500.027559,500.137559,25.000000,7.000000
1776259810800000000,SPY_DEMO_SYNTHETIC,500.027791,500.137791,26.000000,5.000000
1776259810810000000,SPY_DEMO_SYNTHETIC,500.028025,500.138025,27.000000,6.000000
1776259810820000000,SPY_DEMO_SYNTHETIC,500.028261,500.138261,28.000000,7.000000
1776259810830000000,SPY_DEMO_SYNTHETIC,500.028500,500.138500,29.000000,5.000000
1776259810840000000,SPY_DEMO_SYNTHETIC,500.028740,500.138740,30.000000,6.000000
1776259810850000000,SPY_DEMO_SYNTHETIC,500.028982,500.138982,24.000000,7.000000
1776259810860000000,SPY_DEMO_SYNTHETIC,500.029225,500.139225,25.000000,5.000000
1776259810870000000,SPY_DEMO_SYNTHETIC,500.029470,500.139470,26.000000,6.000000
1776259810880000000,SPY_DEMO_SYNTHETIC,500.029716,500.139716,27.000000,7.000000
1776259810890000000,SPY_DEMO_SYNTHETIC,500.029963,500.139963,28.000000,5.000000
1776259810900000000,SPY_DEMO_SYNTHETIC,500.030211,500.140211,29.000000,6.000000
1776259810910000000,SPY_DEMO_SYNTHETIC,500.030460,500.140460,30.000000,7.000000
1776259810920000000,SPY_DEMO_SYNTHETIC,500.030709,500.140709,24.000000,5.000000
1776259810930000000,SPY_DEMO_SYNTHETIC,500.030959,500.140959,25.000000,6.000000
1776259810940000000,SPY_DEMO_SYNTHETIC,500.031209,500.141209,26.000000,7.000000
1776259810950000000,SPY_DEMO_SYNTHETIC,500.031459,500.141459,27.000000,5.000000
1776259810960000000,SPY_DEMO_SYNTHETIC,500.031709,500.141709,28.000000,6.000000
1776259810970000000,SPY_DEMO_SYNTHETIC,500.031958,500.141958,29.000000,7.000000
1776259810980000000,SPY_DEMO_SYNTHETIC,500.032207,500.142207,30.000000,5.000000
1776259810990000000,SPY_DEMO_SYNTHETIC,500.032456,500.142456,24.000000,6.000000
1776259811000000000,SPY_DEMO_SYNTHETIC,500.032704,500.142704,25.000000,7.000000
1776259811010000000,SPY_DEMO_SYNTHETIC,500.032950,500.142950,26.000000,5.000000
1776259811020000000,SPY_DEMO_SYNTHETIC,500.033196,500.143196,27.000000,6.000000
1776259811030000000,SPY_DEMO_SYNTHETIC,500.033440,500.143440,28.000000,7.000000
1776259811040000000,SPY_DEMO_SYNTHETIC,500.033683,500.143683,29.000000,5.000000
1776259811050000000,SPY_DEMO_SYNTHETIC,500.033925,500.143925,30.000000,6.000000
1776259811060000000,SPY_DEMO_SYNTHETIC,500.034164,500.144164,24.000000,7.000000
1776259811070000000,SPY_DEMO_SYNTHETIC,500.034402,500.144402,25.000000,5.000000
1776259811080000000,SPY_DEMO_SYNTHETIC,500.034638,500.144638,26.000000,6.000000
1776259811090000000,SPY_DEMO_SYNTHETIC,500.034871,500.144871,27.000000,7.000000
1776259811100000000,SPY_DEMO_SYNTHETIC,500.035103,500.145103,28.000000,5.000000
1776259811110000000,SPY_DEMO_SYNTHETIC,500.035332,500.145332,29.000000,6.000000
1776259811120000000,SPY_DEMO_SYNTHETIC,500.035558,500.145558,30.000000,7.000000
1776259811130000000,SPY_DEMO_SYNTHETIC,500.035783,500.145783,24.000000,5.000000
1776259811140000000,SPY_DEMO_SYNTHETIC,500.036004,500.146004,25.000000,6.000000
1776259811150000000,SPY_DEMO_SYNTHETIC,500.036223,500.146223,26.000000,7.000000
1776259811160000000,SPY_DEMO_SYNTHETIC,500.036439,500.146439,27.000000,5.000000
1776259811170000000,SPY_DEMO_SYNTHETIC,500.036652,500.146652,28.000000,6.000000
1776259811180000000,SPY_DEMO_SYNTHETIC,500.036862,500.146862,29.000000,7.000000
1776259811190000000,SPY_DEMO_SYNTHETIC,500.037070,500.147070,30.000000,5.000000
1776259811200000000,SPY_DEMO_SYNTHETIC,500.037274,500.147274,24.000000,6.000000
1776259811210000000,SPY_DEMO_SYNTHETIC,500.037476,500.147476,25.000000,7.000000
1776259811220000000,SPY_DEMO_SYNTHETIC,500.037675,500.147675,26.000000,5.000000
1776259811230000000,SPY_DEMO_SYNTHETIC,500.037870,500.147870,27.000000,6.000000
1776259811240000000,SPY_DEMO_SYNTHETIC,500.038063,500.148063,28.000000,7.000000
1776259811250000000,SPY_DEMO_SYNTHETIC,500.038253,500.148253,29.000000,5.000000
1776259811260000000,SPY_DEMO_SYNTHETIC,500.038440,500.148440,30.000000,6.000000
1776259811270000000,SPY_DEMO_SYNTHETIC,500.038624,500.148624,24.000000,7.000000
1776259811280000000,SPY_DEMO_SYNTHETIC,500.038806,500.148806,25.000000,5.000000
1776259811290000000,SPY_DEMO_SYNTHETIC,500.038985,500.148985,26.000000,6.000000
1776259811300000000,SPY_DEMO_SYNTHETIC,500.039161,500.149161,27.000000,7.000000
1776259811310000000,SPY_DEMO_SYNTHETIC,500.039335,500.149335,28.000000,5.000000
1776259811320000000,SPY_DEMO_SYNTHETIC,500.039506,500.149506,29.000000,6.000000
1776259811330000000,SPY_DEMO_SYNTHETIC,500.039674,500.149674,30.000000,7.000000
1776259811340000000,SPY_DEMO_SYNTHETIC,500.039841,500.149841,24.000000,5.000000
1776259811350000000,SPY_DEMO_SYNTHETIC,500.040005,500.150005,25.000000,6.000000
1776259811360000000,SPY_DEMO_SYNTHETIC,500.040168,500.150168,26.000000,7.000000
1776259811370000000,SPY_DEMO_SYNTHETIC,500.040328,500.150328,27.000000,5.000000
1776259811380000000,SPY_DEMO_SYNTHETIC,500.040487,500.150487,28.000000,6.000000
1776259811390000000,SPY_DEMO_SYNTHETIC,500.040645,500.150645,29.000000,7.000000
1776259811400000000,SPY_DEMO_SYNTHETIC,500.040800,500.150800,30.000000,5.000000
1776259811410000000,SPY_DEMO_SYNTHETIC,500.040955,500.150955,24.000000,6.000000
1776259811420000000,SPY_DEMO_SYNTHETIC,500.041108,500.151108,25.000000,7.000000
1776259811430000000,SPY_DEMO_SYNTHETIC,500.041260,500.151260,26.000000,5.000000
1776259811440000000,SPY_DEMO_SYNTHETIC,500.041412,500.151412,27.000000,6.000000
1776259811450000000,SPY_DEMO_SYNTHETIC,500.041563,500.151563,28.000000,7.000000
1776259811460000000,SPY_DEMO_SYNTHETIC,500.041713,500.151713,29.000000,5.000000
1776259811470000000,SPY_DEMO_SYNTHETIC,500.041864,500.151864,30.000000,6.000000
1776259811480000000,SPY_DEMO_SYNTHETIC,500.042014,500.152014,24.000000,7.000000
1776259811490000000,SPY_DEMO_SYNTHETIC,500.042164,500.152164,25.000000,5.000000
1776259811500000000,SPY_DEMO_SYNTHETIC,500.042314,500.152314,26.000000,6.000000
1776259811510000000,SPY_DEMO_SYNTHETIC,500.042465,500.152465,27.000000,7.000000
1776259811520000000,SPY_DEMO_SYNTHETIC,500.042616,500.152616,28.000000,5.000000
1776259811530000000,SPY_DEMO_SYNTHETIC,500.042768,500.152768,29.000000,6.000000
1776259811540000000,SPY_DEMO_SYNTHETIC,500.042920,500.152920,30.000000,7.000000
1776259811550000000,SPY_DEMO_SYNTHETIC,500.043074,500.153074,24.000000,5.000000
1776259811560000000,SPY_DEMO_SYNTHETIC,500.043229,500.153229,25.000000,6.000000
1776259811570000000,SPY_DEMO_SYNTHETIC,500.043386,500.153386,26.000000,7.000000
1776259811580000000,SPY_DEMO_SYNTHETIC,500.043544,500.153544,27.000000,5.000000
1776259811590000000,SPY_DEMO_SYNTHETIC,500.043704,500.153704,28.000000,6.000000
1776259811600000000,SPY_DEMO_SYNTHETIC,500.043865,500.153865,29.000000,7.000000
1776259811610000000,SPY_DEMO_SYNTHETIC,500.044028,500.154028,30.000000,5.000000
1776259811620000000,SPY_DEMO_SYNTHETIC,500.044194,500.154194,24.000000,6.000000
1776259811630000000,SPY_DEMO_SYNTHETIC,500.044362,500.154362,25.000000,7.000000
1776259811640000000,SPY_DEMO_SYNTHETIC,500.044532,500.154532,26.000000,5.000000
1776259811650000000,SPY_DEMO_SYNTHETIC,500.044704,500.154704,27.000000,6.000000
1776259811660000000,SPY_DEMO_SYNTHETIC,500.044879,500.154879,28.000000,7.000000
1776259811670000000,SPY_DEMO_SYNTHETIC,500.045056,500.155056,29.000000,5.000000
1776259811680000000,SPY_DEMO_SYNTHETIC,500.045236,500.155236,30.000000,6.000000
1776259811690000000,SPY_DEMO_SYNTHETIC,500.045419,500.155419,24.000000,7.000000
1776259811700000000,SPY_DEMO_SYNTHETIC,500.045605,500.155605,25.000000,5.000000
1776259811710000000,SPY_DEMO_SYNTHETIC,500.045793,500.155793,26.000000,6.000000
1776259811720000000,SPY_DEMO_SYNTHETIC,500.045985,500.155985,27.000000,7.000000
1776259811730000000,SPY_DEMO_SYNTHETIC,500.046179,500.156179,28.000000,5.000000
1776259811740000000,SPY_DEMO_SYNTHETIC,500.046376,500.156376,29.000000,6.000000
1776259811750000000,SPY_DEMO_SYNTHETIC,500.046576,500.156576,30.000000,7.000000
1776259811760000000,SPY_DEMO_SYNTHETIC,500.046779,500.156779,24.000000,5.000000
1776259811770000000,SPY_DEMO_SYNTHETIC,500.046985,500.156985,25.000000,6.000000
1776259811780000000,SPY_DEMO_SYNTHETIC,500.047194,500.157194,26.000000,7.000000
1776259811790000000,SPY_DEMO_SYNTHETIC,500.047406,500.157406,27.000000,5.000000
1776259811800000000,SPY_DEMO_SYNTHETIC,500.047621,500.157621,28.000000,6.000000
1776259811810000000,SPY_DEMO_SYNTHETIC,500.047838,500.157838,29.000000,7.000000
1776259811820000000,SPY_DEMO_SYNTHETIC,500.048058,500.158058,30.000000,5.000000
1776259811830000000,SPY_DEMO_SYNTHETIC,500.048281,500.158281,24.000000,6.000000
1776259811840000000,SPY_DEMO_SYNTHETIC,500.048506,500.158506,25.000000,7.000000
1776259811850000000,SPY_DEMO_SYNTHETIC,500.048734,500.158734,26.000000,5.000000
1776259811860000000,SPY_DEMO_SYNTHETIC,500.048964,500.158964,27.000000,6.000000
1776259811870000000,SPY_DEMO_SYNTHETIC,500.049197,500.159197,28.000000,7.000000
1776259811880000000,SPY_DEMO_SYNTHETIC,500.049432,500.159432,29.000000,5.000000
1776259811890000000,SPY_DEMO_SYNTHETIC,500.049668,500.159668,30.000000,6.000000
1776259811900000000,SPY_DEMO_SYNTHETIC,500.049907,500.159907,24.000000,7.000000
1776259811910000000,SPY_DEMO_SYNTHETIC,500.050148,500.160148,25.000000,5.000000
1776259811920000000,SPY_DEMO_SYNTHETIC,500.050390,500.160390,26.000000,6.000000
1776259811930000000,SPY_DEMO_SYNTHETIC,500.050633,500.160633,27.000000,7.000000
1776259811940000000,SPY_DEMO_SYNTHETIC,500.050878,500.160878,28.000000,5.000000
1776259811950000000,SPY_DEMO_SYNTHETIC,500.051125,500.161125,29.000000,6.000000
1776259811960000000,SPY_DEMO_SYNTHETIC,500.051372,500.161372,30.000000,7.000000
1776259811970000000,SPY_DEMO_SYNTHETIC,500.051620,500.161620,24.000000,5.000000
1776259811980000000,SPY_DEMO_SYNTHETIC,500.051869,500.161869,25.000000,6.000000
1776259811990000000,SPY_DEMO_SYNTHETIC,500.052118,500.162118,26.000000,7.000000
1776259812000000000,SPY_DEMO_SYNTHETIC,500.052100,500.162100,12.000000,12.000000
1776259812010000000,SPY_DEMO_SYNTHETIC,500.052080,500.162080,13.000000,13.000000
1776259812020000000,SPY_DEMO_SYNTHETIC,500.052061,500.162061,14.000000,14.000000
1776259812030000000,SPY_DEMO_SYNTHETIC,500.052041,500.162041,15.000000,15.000000
1776259812040000000,SPY_DEMO_SYNTHETIC,500.052021,500.162021,12.000000,12.000000
1776259812050000000,SPY_DEMO_SYNTHETIC,500.052001,500.162001,13.000000,13.000000
1776259812060000000,SPY_DEMO_SYNTHETIC,500.051981,500.161981,14.000000,14.000000
1776259812070000000,SPY_DEMO_SYNTHETIC,500.051962,500.161962,15.000000,15.000000
1776259812080000000,SPY_DEMO_SYNTHETIC,500.051942,500.161942,12.000000,12.000000
1776259812090000000,SPY_DEMO_SYNTHETIC,500.051923,500.161923,13.000000,13.000000
1776259812100000000,SPY_DEMO_SYNTHETIC,500.051905,500.161905,14.000000,14.000000
1776259812110000000,SPY_DEMO_SYNTHETIC,500.051887,500.161887,15.000000,15.000000
1776259812120000000,SPY_DEMO_SYNTHETIC,500.051870,500.161870,12.000000,12.000000
1776259812130000000,SPY_DEMO_SYNTHETIC,500.051854,500.161854,13.000000,13.000000
1776259812140000000,SPY_DEMO_SYNTHETIC,500.051839,500.161839,14.000000,14.000000
1776259812150000000,SPY_DEMO_SYNTHETIC,500.051824,500.161824,15.000000,15.000000
1776259812160000000,SPY_DEMO_SYNTHETIC,500.051811,500.161811,12.000000,12.000000
1776259812170000000,SPY_DEMO_SYNTHETIC,500.051800,500.161800,13.000000,13.000000
1776259812180000000,SPY_DEMO_SYNTHETIC,500.051789,500.161789,14.000000,14.000000
1776259812190000000,SPY_DEMO_SYNTHETIC,500.051780,500.161780,15.000000,15.000000
1776259812200000000,SPY_DEMO_SYNTHETIC,500.051772,500.161772,12.000000,12.000000
1776259812210000000,SPY_DEMO_SYNTHETIC,500.051766,500.161766,13.000000,13.000000
1776259812220000000,SPY_DEMO_SYNTHETIC,500.051761,500.161761,14.000000,14.000000
1776259812230000000,SPY_DEMO_SYNTHETIC,500.051757,500.161757,15.000000,15.000000
1776259812240000000,SPY_DEMO_SYNTHETIC,500.051755,500.161755,12.000000,12.000000
1776259812250000000,SPY_DEMO_SYNTHETIC,500.051755,500.161755,13.000000,13.000000
1776259812260000000,SPY_DEMO_SYNTHETIC,500.051756,500.161756,14.000000,14.000000
1776259812270000000,SPY_DEMO_SYNTHETIC,500.051759,500.161759,15.000000,15.000000
1776259812280000000,SPY_DEMO_SYNTHETIC,500.051763,500.161763,12.000000,12.000000
1776259812290000000,SPY_DEMO_SYNTHETIC,500.051769,500.161769,13.000000,13.000000
1776259812300000000,SPY_DEMO_SYNTHETIC,500.051776,500.161776,14.000000,14.000000
